,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,logged_in,count,srv_count,Class
438,0,icmp,eco_i,SF,40008,0,0,0,0,3,3,normal
439,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
440,0,tcp,http,SF,222,1680,0,0,1,4,4,normal
441,0,tcp,http,SF,206,601,0,0,1,9,9,normal
442,0,tcp,http,SF,286,5989,0,0,1,6,6,normal
443,0,tcp,http,SF,272,404,0,0,1,8,9,normal
444,0,icmp,ecr_i,SF,1032,0,0,0,0,156,156,dos
445,0,tcp,http,SF,211,740,0,0,1,3,3,normal
446,0,tcp,smtp,SF,0,83,0,0,1,1,1,normal
447,0,tcp,http,SF,260,32017,0,0,1,1,1,normal
448,0,udp,private,SF,105,147,0,0,0,1,1,dos
449,0,tcp,Z39_50,S0,0,0,0,0,0,167,12,dos
450,0,tcp,telnet,SF,119,188,0,0,0,2,2,r2l
451,804,tcp,http,RSTR,21184,0,0,0,1,50,50,dos
452,0,tcp,private,REJ,0,0,0,0,0,210,3,dos
453,0,udp,private,SF,1,0,0,0,0,32,11,normal
454,0,udp,domain_u,SF,43,43,0,0,0,49,49,normal
455,0,tcp,http,SF,218,9432,0,0,1,19,19,normal
456,0,tcp,other,REJ,0,0,0,0,0,509,1,probe
457,0,tcp,private,SH,0,0,0,0,0,1,1,probe
458,0,tcp,sunrpc,REJ,0,0,0,0,0,4,1,probe
459,7590,tcp,telnet,SF,0,44,0,0,0,1,1,dos
460,0,tcp,http,SF,209,2827,0,0,1,28,30,normal
461,0,tcp,imap4,S0,0,0,0,0,0,181,4,dos
462,0,tcp,http,SF,283,11422,0,0,1,9,9,normal
463,0,tcp,http,SF,198,5989,0,0,1,9,9,normal
464,0,tcp,private,REJ,0,0,0,0,0,102,19,dos
465,0,tcp,other,REJ,0,0,0,0,0,508,1,probe
466,0,tcp,http,SF,483,6839,0,0,1,2,2,normal
467,0,tcp,http,SF,314,1885,0,0,1,4,10,normal
468,0,tcp,http,SF,317,303,0,0,1,21,21,normal
469,0,udp,private,SF,53,53,0,0,0,286,286,normal
470,0,tcp,private,REJ,0,0,0,0,0,254,12,dos
471,0,tcp,other,REJ,0,0,0,0,0,2,1,r2l
472,7,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
473,0,tcp,http,SF,54540,8314,0,0,1,3,13,dos
474,0,tcp,http,SF,315,11915,0,0,1,16,16,normal
475,0,tcp,http,SF,310,1934,0,0,1,3,8,normal
476,3,tcp,private,RSTR,0,0,0,0,0,143,2,normal
477,0,udp,private,SF,54,53,0,0,0,511,511,normal
478,7290,tcp,telnet,SF,0,44,0,0,0,1,1,dos
479,0,tcp,http,SF,341,342,0,0,1,2,4,normal
480,0,tcp,http,SF,356,4048,0,0,1,1,1,normal
481,280,tcp,ftp_data,SF,283618,0,0,0,0,1,1,r2l
482,2,tcp,telnet,SF,24,109,0,0,0,3,6,probe
483,0,tcp,http,SF,207,638,0,0,1,14,14,normal
484,0,tcp,private,S0,0,0,0,0,0,299,19,dos
485,0,udp,private,SF,1,1,0,0,0,105,1,probe
486,8027,tcp,telnet,SF,0,44,0,0,0,1,1,dos
487,0,tcp,http,SF,320,270,0,0,1,9,11,normal
488,0,tcp,http,RSTR,54540,8314,0,0,1,6,6,dos
489,0,udp,domain_u,SF,44,126,0,0,0,106,177,normal
490,0,tcp,http,SF,304,3441,0,0,1,22,22,normal
491,0,tcp,http,SF,340,247,0,0,1,1,9,normal
492,0,tcp,sunrpc,RSTO,0,0,0,0,0,234,4,dos
493,0,tcp,pop_3,S0,0,0,0,0,0,1,3,probe
494,0,tcp,discard,RSTO,0,0,0,0,0,202,1,dos
495,0,udp,other,SF,1,1,0,0,0,29,2,normal
496,0,icmp,eco_i,SF,20,0,0,0,0,1,42,probe
497,0,udp,domain_u,SF,43,83,0,0,0,172,172,normal
498,0,tcp,courier,S0,0,0,0,0,0,53,5,dos
499,0,udp,domain_u,SF,44,112,0,0,0,3,5,normal
500,0,icmp,urp_i,SF,36,0,0,0,0,1,1,normal
501,0,tcp,private,S0,0,0,0,0,0,150,20,dos
502,7566,tcp,telnet,SF,0,44,0,0,0,1,1,dos
503,0,tcp,imap4,REJ,0,0,0,0,0,217,17,dos
504,0,tcp,http,SF,54540,8314,0,0,1,5,10,dos
505,0,icmp,ecr_i,SF,1032,0,0,0,0,442,442,dos
506,0,tcp,http,SF,272,1379,0,0,1,24,31,normal
507,0,tcp,telnet,SF,123,174,0,0,0,2,2,r2l
508,0,tcp,private,REJ,0,0,0,0,0,101,18,dos
509,0,udp,private,SF,105,147,0,0,0,1,1,dos
510,0,tcp,http,SF,321,4405,0,0,1,9,10,normal
511,0,tcp,http,SF,0,1452,0,0,0,4,10,normal
512,1,tcp,telnet,SF,6,54,0,0,0,4,5,probe
513,0,udp,private,SF,47,0,0,0,0,1,1,r2l
514,0,icmp,ecr_i,SF,1032,0,0,0,0,174,174,dos
515,0,icmp,ecr_i,SF,1008,0,0,0,0,206,206,dos
516,0,icmp,eco_i,SF,8,0,0,0,0,1,34,probe
517,2057,tcp,http,RSTR,72564,0,0,0,1,11,11,dos
518,0,tcp,http,SF,279,705,0,0,1,2,4,normal
519,0,tcp,private,REJ,0,0,0,0,0,252,11,dos
520,0,tcp,name,REJ,0,0,0,0,0,213,18,dos
521,0,tcp,ftp_data,SF,768,0,0,0,0,9,10,normal
522,0,tcp,http,SF,264,2482,0,0,1,3,3,normal
523,0,tcp,auth,SF,13,38,0,0,0,1,1,normal
524,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
525,0,udp,other,SF,1,1,0,0,0,85,1,probe
526,0,tcp,private,S0,0,0,0,0,0,41,2,dos
527,0,tcp,http,SF,222,1420,0,0,1,11,11,normal
528,5,tcp,pop_3,SF,26,93,0,0,1,1,1,r2l
529,2,tcp,smtp,SF,1397,338,0,0,1,1,3,normal
530,0,tcp,private,RSTR,0,0,0,0,0,1,1,probe
531,1,tcp,smtp,SF,2599,293,0,0,1,3,2,dos
532,0,tcp,http,S0,0,0,0,0,0,11,11,dos
533,0,tcp,ftp_data,SF,252,0,0,0,0,2,2,normal
534,288,tcp,ftp,SF,160,597,0,0,1,1,1,r2l
535,0,tcp,private,REJ,0,0,0,0,0,113,2,dos
536,0,tcp,http,SF,241,197,0,0,1,1,1,normal
537,0,tcp,http,SF,236,15399,0,0,1,2,4,normal
538,0,udp,domain_u,SF,44,134,0,0,0,83,163,normal
539,0,tcp,http,SF,247,12932,0,0,1,9,10,normal
540,0,tcp,http,SF,343,1202,0,0,1,1,1,normal
541,0,tcp,ftp,RSTO,0,0,0,0,0,111,6,dos
542,0,tcp,http,SF,293,311,0,0,1,2,3,normal
543,0,tcp,http,SF,261,4577,0,0,1,14,14,normal
544,0,tcp,http,SF,351,699,0,0,1,36,36,normal
545,4,tcp,pop_3,SF,32,93,0,0,1,1,1,r2l
546,8,tcp,smtp,SF,4255,367,0,0,1,1,1,normal
547,0,tcp,private,REJ,0,0,0,0,0,246,11,dos
548,0,udp,private,SF,1,1,0,0,0,57,1,probe
549,0,tcp,http,SF,245,453,0,0,1,3,3,normal
550,0,tcp,http,SF,205,255,0,0,1,12,16,normal
551,0,tcp,private,REJ,0,0,0,0,0,260,18,dos
552,841,tcp,http,RSTR,60884,0,0,0,1,73,73,dos
553,0,tcp,http,SF,173,12382,0,0,1,1,18,normal
554,0,tcp,http,SF,245,7242,0,0,1,7,7,normal
555,0,udp,private,SF,54,51,0,0,0,509,509,normal
556,0,tcp,http,SF,256,31903,0,0,1,3,3,normal
557,0,tcp,private,REJ,0,0,0,0,0,165,5,dos
558,0,tcp,http,SF,193,1478,0,0,1,1,1,normal
559,0,tcp,ftp_data,SF,687,0,0,0,0,1,1,normal
560,0,tcp,http,SF,344,7177,0,0,1,5,5,normal
561,0,tcp,http,SF,238,17,0,0,1,1,9,normal
562,0,tcp,login,S0,0,0,0,0,0,38,4,dos
563,0,icmp,ecr_i,SF,1008,0,0,0,0,283,283,dos
564,0,tcp,pop_3,RSTO,0,36,0,0,1,3,4,probe
565,0,tcp,private,S0,0,0,0,0,0,144,18,dos
566,0,tcp,http,SF,237,807,0,0,1,18,18,normal
567,0,udp,domain_u,SF,42,42,0,0,0,3,4,normal
568,0,icmp,ecr_i,SF,508,0,0,0,0,511,511,dos
569,0,udp,private,SF,1,0,0,0,0,143,9,normal
570,0,tcp,http,SF,257,5320,0,0,1,15,15,normal
571,0,tcp,http,SF,239,3222,0,0,1,6,6,normal
572,0,tcp,http,S1,220,29200,0,0,1,2,2,normal
573,0,tcp,http,SF,208,567,0,0,1,10,10,normal
574,0,udp,private,SF,105,147,0,0,0,1,1,dos
575,0,tcp,http,SF,327,10931,0,0,1,19,20,normal
576,0,icmp,ecr_i,SF,1008,0,0,0,0,146,146,dos
577,0,tcp,http,SF,225,670,0,0,1,10,25,normal
578,0,tcp,http,SF,234,2547,0,0,1,11,13,normal
579,0,tcp,http,SF,319,327,0,0,1,1,8,normal
580,0,icmp,ecr_i,SF,1008,0,0,0,0,35,35,dos
581,0,tcp,http,SF,334,276,0,0,1,3,3,normal
582,902,tcp,http,RSTR,56504,0,0,0,1,61,61,dos
583,0,tcp,uucp_path,REJ,0,0,0,0,0,291,9,dos
584,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
585,0,tcp,http,SF,245,2090,0,0,1,11,11,normal
586,0,tcp,telnet,SF,121,174,0,0,0,1,1,r2l
587,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
588,0,tcp,private,REJ,0,0,0,0,0,222,19,dos
589,0,udp,private,SF,46,0,0,0,0,6,6,r2l
590,0,icmp,ecr_i,SF,520,0,0,0,0,511,511,dos
591,0,tcp,other,REJ,0,0,0,0,0,2,1,r2l
592,0,tcp,http,SF,321,1939,0,0,1,4,4,normal
593,2066,tcp,http,RSTR,56504,0,0,0,1,8,8,dos
594,0,udp,private,SF,1,0,0,0,0,72,3,normal
595,0,udp,domain_u,SF,44,115,0,0,0,1,4,normal
596,0,tcp,smtp,SF,135,242,0,0,1,1,1,normal
597,0,tcp,private,S0,0,0,0,0,0,237,4,dos
598,54451,tcp,telnet,SF,89,3178,0,0,1,1,1,normal
599,0,tcp,private,REJ,0,0,0,0,0,13,1,probe
600,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
601,0,tcp,private,S0,0,0,0,0,0,253,6,dos
602,0,tcp,http,SF,209,1253,0,0,1,12,14,normal
603,0,tcp,http,S0,0,0,0,0,0,129,129,dos
604,0,tcp,private,REJ,0,0,0,0,0,208,11,dos
605,0,tcp,http,SF,271,2633,0,0,1,2,3,normal
606,0,tcp,telnet,S0,0,0,0,0,0,42,42,dos
607,0,tcp,http,SF,303,242,0,0,1,1,11,normal
608,0,udp,private,SF,105,146,0,0,0,1,1,dos
609,0,icmp,ecr_i,SF,520,0,0,0,0,98,98,dos
610,0,tcp,private,REJ,0,0,0,0,0,258,17,dos
611,0,tcp,private,REJ,0,0,0,0,0,108,13,dos
612,4,tcp,pop_3,SF,32,93,0,0,1,1,1,r2l
613,0,tcp,private,S0,0,0,0,0,0,220,6,dos
614,0,tcp,smtp,SF,1620,331,0,0,1,1,3,normal
615,0,tcp,private,SH,0,0,0,0,0,1,1,probe
616,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
617,0,tcp,http,SF,202,1320,0,0,1,37,37,normal
618,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
619,0,tcp,http,SF,241,775,0,0,1,7,7,normal
620,0,tcp,private,REJ,0,0,0,0,0,273,7,dos
621,0,tcp,http,SF,259,2169,0,0,1,1,1,normal
622,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
623,0,tcp,gopher,REJ,0,0,0,0,0,243,6,dos
624,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
625,0,tcp,telnet,SF,122,174,0,0,0,1,1,r2l
626,0,udp,domain_u,SF,44,44,0,0,0,64,144,normal
627,0,tcp,private,REJ,0,0,0,0,0,132,5,dos
628,0,tcp,http,REJ,0,0,0,0,0,3,1,dos
629,7400,tcp,telnet,SF,0,44,0,0,0,1,1,dos
630,0,tcp,private,REJ,0,0,0,0,0,208,7,dos
631,0,tcp,telnet,SF,120,174,0,0,0,1,1,r2l
632,0,tcp,http,SF,211,73588,0,0,1,3,3,normal
633,898,tcp,http,RSTR,56504,0,0,0,1,22,22,dos
634,0,tcp,http,SF,287,678,0,0,1,28,28,normal
635,0,tcp,private,S0,0,0,0,0,0,148,2,dos
636,0,tcp,telnet,SF,124,174,0,0,0,1,1,r2l
637,0,tcp,exec,RSTO,0,0,0,0,0,115,2,dos
638,0,tcp,http,SF,361,1135,0,0,1,10,13,normal
639,0,tcp,private,REJ,0,0,0,0,0,248,20,dos
640,0,udp,private,SF,56,56,0,0,0,511,511,normal
641,0,icmp,eco_i,SF,20,0,0,0,0,1,55,probe
642,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
643,0,tcp,http,S0,0,0,0,0,0,115,115,dos
644,0,tcp,other,REJ,0,0,0,0,0,493,1,probe
645,0,udp,private,SF,1,0,0,0,0,51,6,normal
646,0,tcp,private,S0,0,0,0,0,0,230,19,dos
647,0,icmp,eco_i,SF,18,0,0,0,0,1,1,probe
648,0,tcp,http,SF,231,5322,0,0,1,15,15,normal
649,0,tcp,http,SF,150,14988,0,0,1,1,1,normal
650,0,tcp,link,REJ,0,0,0,0,0,249,17,dos
651,0,tcp,sunrpc,REJ,0,0,0,0,0,1,5,probe
652,0,tcp,http,SF,326,935,0,0,1,7,20,normal
653,1,tcp,smtp,SF,924,279,0,0,1,1,2,normal
654,0,tcp,http,SF,303,1850,0,0,1,3,4,normal
655,0,tcp,http,SF,318,21595,0,0,1,1,6,normal
656,5,tcp,imap4,SF,0,0,0,0,0,2,1,probe
657,282,tcp,ftp,SF,163,599,0,0,1,1,1,r2l
658,0,tcp,http,SF,298,2361,0,0,1,6,8,normal
659,0,tcp,http,SF,268,4740,0,0,1,1,1,normal
660,0,tcp,http,SF,260,9531,0,0,1,1,3,normal
661,4,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
662,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
663,0,tcp,http,SF,224,356,0,0,1,1,15,normal
664,0,tcp,http,SF,225,1341,0,0,1,11,11,normal
665,21,tcp,ftp,SF,210,751,0,0,1,1,1,normal
666,0,tcp,private,RSTO,0,0,0,0,0,260,20,dos
667,0,tcp,private,S0,0,0,0,0,0,290,13,dos
668,0,tcp,http,SF,275,5223,0,0,1,1,1,normal
669,0,tcp,http,SF,323,541,0,0,1,1,4,normal
670,4,tcp,pop_3,SF,32,93,0,0,1,2,1,r2l
671,0,udp,other,SF,1,1,0,0,0,145,1,probe
672,0,tcp,ftp_data,SF,61298,0,0,0,0,8,8,normal
673,0,udp,private,SF,1,0,0,0,0,65,2,normal
674,0,tcp,smtp,SF,1631,331,0,0,1,1,2,normal
675,0,tcp,http,SF,212,1795,0,0,1,4,4,normal
676,0,udp,private,SF,53,54,0,0,0,508,508,normal
677,7256,tcp,telnet,SF,0,44,0,0,0,1,1,dos
678,0,tcp,http,SF,240,4926,0,0,1,11,11,normal
679,8185,tcp,telnet,SF,0,15,0,0,0,1,1,dos
680,0,udp,domain_u,SF,32,0,0,0,0,1,6,normal
681,0,tcp,http,SF,193,2393,0,0,1,9,12,normal
682,0,tcp,private,S0,0,0,0,0,0,189,14,dos
683,0,icmp,ecr_i,SF,508,0,0,0,0,182,182,dos
684,0,icmp,ecr_i,SF,1480,0,0,1,0,1,3,dos
685,0,udp,private,SF,46,46,0,0,0,2,2,r2l
686,895,tcp,http,RSTR,57184,1,0,0,1,23,23,dos
687,0,tcp,telnet,RSTO,0,0,0,0,0,226,12,dos
688,0,tcp,http,SF,220,3313,0,0,1,6,14,normal
689,0,tcp,other,REJ,0,0,0,0,0,472,1,probe
690,0,tcp,http,SF,298,2445,0,0,1,5,34,normal
691,0,icmp,ecr_i,SF,1032,0,0,0,0,510,510,dos
692,0,tcp,http,SF,235,1380,0,0,1,3,3,normal
693,0,tcp,http,SF,361,1241,0,0,1,25,25,normal
694,0,tcp,http,SF,243,345,0,0,1,25,26,normal
695,4,tcp,pop_3,SF,26,93,0,0,1,1,1,r2l
696,0,tcp,private,S0,0,0,0,0,0,108,8,dos
697,0,tcp,finger,SF,10,283,0,0,0,1,1,normal
698,0,tcp,login,RSTO,0,0,0,0,0,101,9,dos
699,0,udp,domain_u,SF,44,69,0,0,0,123,123,normal
700,0,tcp,imap4,S0,0,0,0,0,0,1,1,probe
701,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
702,0,tcp,private,REJ,0,0,0,0,0,148,16,dos
703,0,udp,other,SF,115,0,0,0,0,13,13,normal
704,0,tcp,http,SF,349,884,0,0,1,8,13,normal
705,0,tcp,smtp,SF,16550,338,0,0,1,1,1,normal
706,0,tcp,private,S0,0,0,0,0,0,224,10,dos
707,0,tcp,http,SF,211,124,0,0,1,4,7,normal
708,0,tcp,uucp_path,REJ,0,0,0,0,0,234,2,dos
709,0,tcp,other,REJ,0,0,0,0,0,398,1,probe
710,0,tcp,http,SF,340,283,0,0,1,5,5,normal
711,0,tcp,http,SF,273,18347,0,0,1,6,9,normal
712,0,tcp,other,REJ,0,0,0,0,0,477,1,probe
713,0,tcp,private,REJ,0,0,0,0,0,216,11,dos
714,0,tcp,private,S0,0,0,0,0,0,178,13,dos
715,0,udp,other,SF,1,1,0,0,0,370,1,probe
716,0,udp,domain_u,SF,36,0,0,0,0,10,11,normal
717,0,tcp,smtp,S0,0,0,0,0,0,183,1,dos
718,0,tcp,private,REJ,0,0,0,0,0,2,1,probe
719,0,tcp,http,SF,218,2563,0,0,1,3,3,normal
720,0,udp,private,SF,1,0,0,0,0,473,20,normal
721,0,udp,private,SF,56,56,0,0,0,510,510,normal
722,0,udp,private,SF,53,50,0,0,0,511,511,normal
723,0,tcp,http,SF,215,171,0,0,1,12,12,normal
724,0,icmp,ecr_i,SF,1480,0,0,1,0,1,3,dos
725,0,icmp,ecr_i,SF,1032,0,0,0,0,206,206,dos
726,0,icmp,eco_i,SF,8,0,0,0,0,1,44,probe
727,0,tcp,pop_3,S0,0,0,0,0,0,1,1,probe
728,0,tcp,ftp_data,SF,190,0,0,0,0,2,2,normal
729,0,tcp,http,SF,330,1762,0,0,1,15,18,normal
730,0,tcp,http,SF,331,1299,0,0,1,33,33,normal
731,0,icmp,ecr_i,SF,1032,0,0,0,0,25,25,dos
732,0,udp,private,SF,105,146,0,0,0,1,1,dos
733,0,tcp,http,SF,141,4039,0,0,1,7,7,normal
734,0,tcp,ftp_data,SF,2881,0,0,0,0,2,2,normal
735,0,tcp,other,REJ,0,0,0,0,0,482,1,probe
736,0,udp,domain_u,SF,43,141,0,0,0,131,211,normal
737,0,icmp,eco_i,SF,30,0,0,0,0,1,1,normal
738,0,tcp,ftp_data,SF,139508,0,0,0,0,1,1,r2l
739,0,tcp,uucp_path,REJ,0,0,0,0,0,281,17,dos
740,0,tcp,smtp,SF,1028,329,0,0,1,1,1,normal
741,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
742,3,tcp,http,SF,54540,8314,0,0,1,2,2,dos
743,0,tcp,http,SF,317,1203,0,0,1,2,2,normal
744,0,tcp,http,SF,218,331,0,0,1,7,8,normal
745,0,tcp,smtp,SF,763,371,0,0,1,1,1,normal
746,0,tcp,http,SF,223,1317,0,0,1,19,19,normal
747,0,tcp,http,SF,292,4223,0,0,1,27,27,normal
748,0,tcp,telnet,SF,125,174,0,0,0,1,1,r2l
749,0,tcp,http,SF,214,4368,0,0,1,1,1,normal
750,0,tcp,courier,REJ,0,0,0,0,0,130,18,dos
751,0,icmp,ecr_i,SF,1008,0,0,0,0,230,230,dos
752,0,tcp,telnet,REJ,0,0,0,0,0,1,4,probe
753,0,udp,private,SF,55,53,0,0,0,327,327,normal
754,0,tcp,telnet,RSTO,0,15,0,0,0,1,5,probe
755,0,tcp,http,SF,338,350,0,0,1,14,14,normal
756,0,udp,domain_u,SF,44,129,0,0,0,150,230,normal
757,282,tcp,ftp,SF,161,597,0,0,1,1,1,r2l
758,0,tcp,http,RSTR,54540,7300,0,0,1,5,5,dos
759,0,tcp,http,SF,302,658,0,0,1,5,12,normal
760,0,tcp,http,SF,301,3845,0,0,1,17,17,normal
761,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
762,0,udp,domain_u,SF,42,42,0,0,0,9,16,normal
763,0,tcp,private,REJ,0,0,0,0,0,247,18,dos
764,0,tcp,smtp,SF,1663,286,0,0,1,1,1,normal
765,7446,tcp,telnet,SF,0,44,0,0,0,1,1,dos
766,0,tcp,private,REJ,0,0,0,0,0,216,3,dos
767,0,udp,domain_u,SF,44,44,0,0,0,102,160,normal
768,0,tcp,http,SF,312,1856,0,0,1,1,9,normal
769,0,udp,private,SF,1,1,0,0,0,52,1,probe
770,0,tcp,private,S0,0,0,0,0,0,264,7,dos
771,0,udp,domain_u,SF,43,107,0,0,0,5,8,normal
772,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
773,0,tcp,http,S0,0,0,0,0,0,42,42,dos
774,0,tcp,ftp_data,SF,11,0,0,0,0,2,2,normal
775,0,tcp,http,SF,294,5207,0,0,1,4,6,normal
776,0,tcp,http,SF,202,2996,0,0,1,32,52,normal
777,0,tcp,private,REJ,0,0,0,0,0,139,8,dos
778,0,tcp,private,REJ,0,0,0,0,0,243,7,dos
779,0,udp,domain_u,SF,44,44,0,0,0,60,140,normal
780,0,tcp,smtp,SF,1428,286,0,0,1,1,1,normal
781,0,tcp,private,REJ,0,0,0,0,0,134,14,dos
782,0,tcp,private,S0,0,0,0,0,0,269,15,dos
783,0,tcp,http,SF,316,2147,0,0,1,2,2,normal
784,0,tcp,http,SF,162,13985,0,0,1,2,23,normal
785,0,tcp,http,SF,250,1359,0,0,1,2,2,normal
786,0,tcp,http,SF,323,29679,0,0,1,1,2,normal
787,918,tcp,http,RSTR,61504,0,0,0,1,28,28,dos
788,0,tcp,http,SF,233,2103,0,0,1,1,5,normal
789,0,icmp,ecr_i,SF,1008,0,0,0,0,461,461,dos
790,0,tcp,other,REJ,0,0,0,0,0,511,1,probe
791,0,tcp,smtp,SF,0,84,0,0,1,1,1,normal
792,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
793,1,tcp,smtp,SF,1684,283,0,0,1,1,5,normal
794,0,tcp,http,SF,249,47582,0,0,1,1,1,normal
795,0,tcp,http,SF,298,5989,0,0,1,5,5,normal
796,4,tcp,pop_3,SF,32,93,0,0,1,1,1,r2l
797,0,tcp,http,SF,287,4268,0,0,1,13,14,normal
798,804,tcp,http,RSTR,57964,0,0,0,1,73,73,dos
799,0,tcp,private,REJ,0,0,0,0,0,65,1,probe
800,0,tcp,http,SF,220,740,0,0,1,24,34,normal
801,0,tcp,private,REJ,0,0,0,0,0,120,20,dos
802,0,tcp,http,SF,235,3702,0,0,1,2,2,normal
803,0,tcp,private,REJ,0,0,0,0,0,217,1,dos
804,0,tcp,http,SF,214,7487,0,0,1,5,5,normal
805,7606,tcp,telnet,SF,0,44,0,0,0,1,1,dos
806,0,tcp,ftp_data,SF,5929,0,0,0,0,16,16,normal
807,0,tcp,http,SF,320,454,0,0,1,8,8,normal
808,7253,tcp,telnet,SF,0,44,0,0,0,1,1,dos
809,0,tcp,private,REJ,0,0,0,0,0,296,3,dos
810,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
811,0,icmp,eco_i,SF,40008,0,0,0,0,3,3,normal
812,8048,tcp,telnet,SF,0,44,0,0,0,1,1,dos
813,0,tcp,http,SF,218,983,0,0,1,18,18,normal
814,0,tcp,ftp_data,SF,12,0,0,0,0,2,2,r2l
815,0,tcp,sunrpc,REJ,0,0,0,0,0,1,4,probe
816,0,tcp,http,SF,214,949,0,0,1,4,4,normal
817,0,tcp,http,SF,186,47824,0,0,1,3,3,normal
818,0,tcp,http,SF,219,746,0,0,1,8,9,normal
819,0,tcp,http,SF,222,1718,0,0,1,4,4,normal
820,0,tcp,exec,RSTO,0,0,0,0,0,120,1,dos
821,0,tcp,private,REJ,0,0,0,0,0,144,8,dos
822,0,tcp,http,SF,217,426,0,0,1,5,5,normal
823,0,tcp,ftp_data,SF,192,0,0,0,0,2,2,normal
824,0,tcp,http,SF,240,4120,0,0,1,3,3,normal
825,0,tcp,private,REJ,0,0,0,0,0,273,10,dos
826,0,tcp,http,SF,297,714,0,0,1,3,4,normal
827,0,tcp,http,SF,234,1016,0,0,1,18,22,normal
828,0,tcp,private,S0,0,0,0,0,0,212,16,dos
829,0,tcp,private,REJ,0,0,0,0,0,118,15,dos
830,0,tcp,http,SF,208,289,0,0,1,9,11,normal
831,1,tcp,smtp,SF,988,329,0,0,1,1,2,normal
832,0,udp,private,SF,105,146,0,0,0,1,1,dos
833,1,tcp,smtp,SF,1822,332,0,0,1,1,2,normal
834,0,tcp,http,SF,231,12978,0,0,1,5,6,normal
835,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
836,0,tcp,ftp_data,SF,12,0,0,0,0,2,2,r2l
837,0,udp,private,SF,53,51,0,0,0,503,503,normal
838,0,udp,domain_u,SF,45,45,0,0,0,73,146,normal
839,282,tcp,ftp,SF,164,599,0,0,1,1,1,r2l
840,0,tcp,private,REJ,0,0,0,0,0,269,13,dos
841,0,tcp,http,SF,310,2418,0,0,1,1,1,normal
842,0,tcp,http,SF,207,330,0,0,1,1,3,normal
843,0,tcp,private,REJ,0,0,0,0,0,228,14,dos
844,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
845,848,tcp,http,RSTR,20004,0,0,0,1,72,72,dos
846,0,tcp,http,SF,193,7770,0,0,1,3,5,normal
847,0,tcp,http,SF,216,9151,0,0,1,7,11,normal
848,289,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
849,0,tcp,http,SF,230,12588,0,0,1,15,24,normal
850,0,udp,domain_u,SF,45,45,0,0,0,2,4,normal
851,814,tcp,http,RSTR,59424,0,0,0,1,64,64,dos
852,0,udp,domain_u,SF,42,42,0,0,0,145,145,normal
853,0,tcp,telnet,SF,123,174,0,0,0,2,2,r2l
854,0,tcp,Z39_50,REJ,0,0,0,0,0,277,8,dos
855,0,tcp,iso_tsap,REJ,0,0,0,0,0,258,16,dos
856,1,tcp,smtp,SF,2599,293,0,0,1,2,2,dos
857,0,tcp,private,REJ,0,0,0,0,0,136,19,dos
858,0,tcp,telnet,S0,0,0,0,0,0,45,7,dos
859,0,tcp,other,S0,0,0,0,0,0,478,1,probe
860,282,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
861,0,tcp,private,REJ,0,0,0,0,0,266,16,dos
862,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
863,0,tcp,private,REJ,0,0,0,0,0,272,16,dos
864,0,udp,private,SF,105,147,0,0,0,3,3,normal
865,903,tcp,http,RSTR,60884,0,0,0,1,37,37,dos
866,0,tcp,smtp,SF,5072,327,0,0,1,1,1,normal
867,0,tcp,http,SF,204,291,0,0,1,13,24,normal
868,0,tcp,sunrpc,REJ,0,0,0,0,0,4,13,probe
869,0,udp,private,SF,55,51,0,0,0,318,318,normal
870,8108,tcp,telnet,SF,0,15,0,0,0,1,1,dos
871,0,tcp,http,SF,206,11455,0,0,1,7,8,normal
872,0,tcp,private,REJ,0,0,0,0,0,149,20,dos
873,0,tcp,http,SF,228,1484,0,0,1,3,4,normal
874,0,tcp,private,REJ,0,0,0,0,0,236,12,dos
875,0,udp,domain_u,SF,44,130,0,0,0,107,187,normal
876,13,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
